"","pvalues","AMPLIFIED_MUTATED/(AMPLIFIED_MUTATED+AMPLIFIED_WT)","NON_AMPLIFIED_MUTATED/(NON_AMPLIFIED_MUTATED+NON_AMPLIFIED_WT)","contingency table frequencies (A,B,C,D)","tp_flags","Mutational_Freq","adjusted_pvalue"
"RNF213",0.526098821466739,0.214285714285714,0.289473684210526,"(6,308,22,756)","TRUE","336/1221 (0.275184275184275)",1
"NLRP13",0.526378531014185,0.142857142857143,0.10432033719705,"(4,99,24,850)","TRUE","142/1048 (0.135496183206107)",1
"SLIT3",0.527202263696145,0.153846153846154,0.113305613305613,"(4,109,22,853)","TRUE","149/1056 (0.141098484848485)",1
"DMD",0.528997261071475,0.3,0.252631578947368,"(9,264,21,781)","TRUE","342/1231 (0.277822908204712)",1
"ARFGEF2",0.529249233677477,0.148148148148148,0.109717868338558,"(4,105,23,852)","TRUE","133/1046 (0.127151051625239)",1
"IFT172",0.530064353806837,0.153846153846154,0.114583333333333,"(4,110,22,850)","TRUE","142/1050 (0.135238095238095)",1
"ABCB1",0.5302812333298,0.148148148148148,0.110169491525424,"(4,104,23,840)","TRUE","144/1042 (0.138195777351248)",1
"DAPK1",0.530413207218951,0.142857142857143,0.106029106029106,"(4,102,24,860)","TRUE","126/1047 (0.120343839541547)",1
"NEURL4",0.530897570671973,0.148148148148148,0.110416666666667,"(4,106,23,854)","TRUE","106/1021 (0.103819784524976)",1
"ITGAE",0.531029650987464,0.137931034482759,0.102403343782654,"(4,98,25,859)","TRUE","110/1032 (0.106589147286822)",1
"LAMC1",0.531444643866963,0.153846153846154,0.115183246073298,"(4,110,22,845)","TRUE","135/1038 (0.130057803468208)",1
"PPL",0.531998105181749,0.148148148148148,0.110878661087866,"(4,106,23,850)","TRUE","142/1054 (0.134724857685009)",1
"DNAH10",0.532927759723147,0.333333333333333,0.272030651340996,"(10,284,20,760)","TRUE","340/1217 (0.279375513557929)",1
"LRP1B",0.533293730599064,0.523809523809524,0.472757753562448,"(22,564,20,629)","TRUE","749/1586 (0.472257250945776)",1
"CDK5RAP2",0.533704500357296,0.148148148148148,0.111574556830031,"(4,107,23,852)","TRUE","117/1029 (0.113702623906706)",1
"XIRP2",0.541684831097767,0.344827586206897,0.294507575757576,"(10,311,19,745)","TRUE","398/1254 (0.317384370015949)",1
"RYR3",0.542894186890847,0.241379310344828,0.31484962406015,"(7,335,22,729)","TRUE","422/1290 (0.327131782945736)",1
"UNC5D",0.544108204694274,0.142857142857143,0.111227701993704,"(4,106,24,847)","TRUE","124/1037 (0.119575699132112)",1
"AHCTF1",0.544436882776967,0.153846153846154,0.120331950207469,"(4,116,22,848)","TRUE","136/1047 (0.129894937917861)",1
"MUC12",0.544772678310896,0.153846153846154,0.120456905503634,"(4,116,22,847)","TRUE","154/1061 (0.145146088595664)",1
"ZNF407",0.545438629699128,0.142857142857143,0.111691022964509,"(4,107,24,851)","TRUE","130/1046 (0.124282982791587)",1
"TRAPPC8",0.546413749617069,0.137931034482759,0.107995846313603,"(4,104,25,859)","TRUE","109/1036 (0.105212355212355)",1
"RELN",0.547244889430639,0.233333333333333,0.292517006802721,"(7,301,23,728)","TRUE","374/1227 (0.30480847595762)",1
"NLRP5",0.547456076173903,0.148148148148148,0.116735537190083,"(4,113,23,855)","TRUE","170/1087 (0.15639374425023)",1
"CHD3",0.547762011407256,0.142857142857143,0.112487100103199,"(4,109,24,860)","TRUE","131/1049 (0.124880838894185)",1
"BCL9",0.547997870873893,0.148148148148148,0.116923076923077,"(4,114,23,861)","TRUE","138/1064 (0.129699248120301)",1
"TRANK1",0.549130533237889,0.142857142857143,0.112953367875648,"(4,109,24,856)","TRUE","172/1091 (0.157653528872594)",1
"CNTN5",0.55240234310481,0.148148148148148,0.118448637316562,"(4,113,23,841)","TRUE","162/1062 (0.152542372881356)",1
"UHRF1BP1L",0.552755848180809,0.137931034482759,0.110072689511942,"(4,106,25,857)","TRUE","130/1054 (0.123339658444023)",1
"ZNF862",0.55367661717069,0.142857142857143,0.114464099895942,"(4,110,24,851)","TRUE","106/1023 (0.103616813294233)",1
"CD163L1",0.558425972593617,0.153846153846154,0.125260960334029,"(4,120,22,838)","TRUE","151/1054 (0.14326375711575)",1
"ZMYM4",0.558928734724701,0.148148148148148,0.120603015075377,"(4,120,23,875)","TRUE","123/1059 (0.11614730878187)",1
"DCHS2",0.558941708426058,0.323529411764706,0.273684210526316,"(11,286,23,759)","TRUE","351/1230 (0.285365853658537)",1
"CDH8",0.560747205589294,0.153846153846154,0.12603305785124,"(4,122,22,846)","TRUE","152/1061 (0.143261074458058)",1
"UBN2",0.561139933618585,0.153846153846154,0.126163391933816,"(4,122,22,845)","TRUE","132/1038 (0.127167630057803)",1
"RALGAPA2",0.561348890708823,0.142857142857143,0.116910229645094,"(4,112,24,846)","TRUE","145/1056 (0.137310606060606)",1
"TRPM2",0.562602366458926,0.0769230769230769,0.133817427385892,"(2,129,24,835)","TRUE","156/1058 (0.147448015122873)",1
"MYO7B",0.562618382926267,0.0769230769230769,0.133678756476684,"(2,129,24,836)","TRUE","158/1065 (0.148356807511737)",1
"ZNF469",0.56262192091699,0.0769230769230769,0.134020618556701,"(2,130,24,840)","TRUE","190/1092 (0.173992673992674)",1
"MYH6",0.562627399758607,0.0769230769230769,0.135610766045549,"(2,131,24,835)","TRUE","164/1065 (0.153990610328639)",1
"TNN",0.562628393813904,0.0769230769230769,0.134496919917864,"(2,131,24,843)","TRUE","172/1082 (0.158964879852126)",1
"MED12L",0.562634787608163,0.0769230769230769,0.135751295336788,"(2,131,24,834)","TRUE","174/1074 (0.162011173184358)",1
"BCORL1",0.562712958808528,0.0769230769230769,0.136222910216718,"(2,132,24,837)","TRUE","157/1061 (0.147973609802074)",1
"SIPA1L3",0.562726204136143,0.0769230769230769,0.133196721311475,"(2,130,24,846)","TRUE","161/1077 (0.149489322191272)",1
"CEP170",0.56280344724759,0.0769230769230769,0.136317395727365,"(2,134,24,849)","TRUE","135/1053 (0.128205128205128)",1
"DMXL2",0.563407656056893,0.0769230769230769,0.138775510204082,"(2,136,24,844)","TRUE","186/1101 (0.168937329700272)",1
"PLXNA1",0.563446572098447,0.0769230769230769,0.139148494288681,"(2,134,24,829)","TRUE","166/1067 (0.155576382380506)",1
"EXPH5",0.563532093841242,0.0740740740740741,0.130299896587384,"(2,126,25,841)","TRUE","167/1076 (0.155204460966543)",1
"EML6",0.563550687960689,0.0769230769230769,0.139086294416244,"(2,137,24,848)","TRUE","178/1102 (0.161524500907441)",1
"SCAF1",0.56365581395575,0.148148148148148,0.122129436325678,"(4,117,23,841)","TRUE","157/1061 (0.147973609802074)",1
"RAI1",0.563716054125348,0.0769230769230769,0.129724208375894,"(2,127,24,852)","TRUE","149/1072 (0.138992537313433)",1
"ARID4B",0.563736746113984,0.148148148148148,0.122153209109731,"(4,118,23,848)","TRUE","127/1039 (0.12223291626564)",1
"USP9X",0.56389470300522,0.148148148148148,0.122199592668024,"(4,120,23,862)","TRUE","138/1063 (0.129821260583255)",1
"CUX2",0.564188021522026,0.0740740740740741,0.126024590163934,"(2,123,25,853)","TRUE","155/1080 (0.143518518518519)",1
"SCAF4",0.565130637716403,0.0769230769230769,0.142272262026612,"(2,139,24,838)","TRUE","131/1046 (0.125239005736138)",1
"MAGI1",0.56526292334923,0.0769230769230769,0.142561983471074,"(2,138,24,830)","TRUE","156/1061 (0.14703110273327)",1
"SBF1",0.565352039195973,0.0769230769230769,0.142566191446029,"(2,140,24,842)","TRUE","181/1096 (0.16514598540146)",1
"CAMTA1",0.565861750881917,0.0740740740740741,0.136734693877551,"(2,134,25,846)","TRUE","155/1075 (0.144186046511628)",1
"CNTN6",0.566313512132809,0.0740740740740741,0.137538779731127,"(2,133,25,834)","TRUE","159/1062 (0.149717514124294)",1
"GRM1",0.566563102292101,0.0769230769230769,0.144329896907216,"(2,140,24,830)","TRUE","164/1067 (0.153701968134958)",1
"LCT",0.566671904224682,0.0740740740740741,0.138002059732235,"(2,134,25,837)","TRUE","156/1066 (0.146341463414634)",1
"CHD4",0.568821107922362,0.192307692307692,0.143730886850153,"(5,141,21,840)","TRUE","158/1071 (0.147525676937442)",1
"TCF20",0.569201343721622,0.0740740740740741,0.140946502057613,"(2,137,25,835)","TRUE","149/1060 (0.140566037735849)",1
"SBNO1",0.573210503045297,0.185185185185185,0.141509433962264,"(5,135,22,819)","TRUE","145/1030 (0.140776699029126)",1
"CNTRL",0.574853221871587,0.192307692307692,0.148958333333333,"(5,143,21,817)","TRUE","175/1060 (0.165094339622642)",1
"CDH10",0.577631229197792,0.172413793103448,0.133678756476684,"(5,129,24,836)","TRUE","163/1065 (0.153051643192488)",1
"PXDN",0.577868465686384,0.178571428571429,0.139148494288681,"(5,134,23,829)","TRUE","169/1066 (0.158536585365854)",1
"CNOT1",0.578416388797012,0.178571428571429,0.139487179487179,"(5,136,23,839)","TRUE","151/1061 (0.142318567389255)",1
"SCN7A",0.579515346393918,0.178571428571429,0.14020618556701,"(5,136,23,834)","TRUE","175/1078 (0.162337662337662)",1
"SLIT2",0.58210968026308,0.178571428571429,0.141814389989572,"(5,136,23,823)","TRUE","175/1064 (0.164473684210526)",1
"SCRIB",0.583163498402083,0.178571428571429,0.142414860681115,"(5,138,23,831)","TRUE","173/1076 (0.160780669144981)",1
"PREX2",0.58443543999578,0.185185185185185,0.148914167528438,"(5,144,22,823)","TRUE","188/1080 (0.174074074074074)",1
"HCN1",0.589853566660894,0.172413793103448,0.140641158221303,"(5,136,24,831)","TRUE","169/1071 (0.157796451914099)",1
"KMT2C",0.592276513644535,0.441176470588235,0.385104450499546,"(15,424,19,677)","TRUE","500/1346 (0.37147102526003)",1
"TMEM132D",0.594148160193376,0.172413793103448,0.142710472279261,"(5,139,24,835)","TRUE","175/1084 (0.161439114391144)",1
"URB1",0.601217791147062,0.192307692307692,0.163730569948187,"(5,158,21,807)","TRUE","220/1095 (0.200913242009132)",1
"IGSF10",0.601317152294477,0.115384615384615,0.173252279635258,"(3,171,23,816)","TRUE","215/1117 (0.192479856759176)",1
"MYH9",0.601433709713193,0.115384615384615,0.171859296482412,"(3,171,23,824)","TRUE","198/1102 (0.17967332123412)",1
"GLI3",0.602444551752992,0.115384615384615,0.167517875383044,"(3,164,23,815)","TRUE","186/1080 (0.172222222222222)",1
"SCN3A",0.602491320987622,0.111111111111111,0.166324435318275,"(3,162,24,812)","TRUE","191/1085 (0.176036866359447)",1
"FLNA",0.603374091203862,0.111111111111111,0.162324649298597,"(3,162,24,836)","TRUE","200/1121 (0.178412132024978)",1
"ZEB2",0.603724576710442,0.178571428571429,0.152457372116349,"(5,152,23,845)","TRUE","173/1088 (0.159007352941176)",1
"MAP2",0.604428439020264,0.172413793103448,0.147239263803681,"(5,144,24,834)","TRUE","182/1095 (0.1662100456621)",1
"BRWD1",0.604491862390484,0.166666666666667,0.142121524201854,"(5,138,25,833)","TRUE","160/1070 (0.149532710280374)",1
"WDFY4",0.617578975973076,0.230769230769231,0.193548387096774,"(6,192,20,800)","TRUE","275/1151 (0.23892267593397)",1
"ITPR1",0.619729994679451,0.206896551724138,0.17279046673287,"(6,174,23,833)","TRUE","205/1128 (0.181737588652482)",1
"ASCC3",0.621600862035658,0.214285714285714,0.180990899898888,"(6,179,22,810)","TRUE","192/1088 (0.176470588235294)",1
"SMARCA4",0.629417161219884,0.153846153846154,0.218970736629667,"(4,217,22,774)","TRUE","238/1109 (0.214607754733995)",1
"KALRN",0.629502234329531,0.153846153846154,0.20507614213198,"(4,202,22,783)","TRUE","255/1123 (0.227070347284061)",1
"DCDC1",0.631245239881356,0.214285714285714,0.186925434116445,"(6,183,22,796)","TRUE","216/1097 (0.19690063810392)",1
"CHD9",0.635177028462012,0.25,0.205794205794206,"(7,206,21,795)","TRUE","244/1133 (0.215357458075905)",1
"FMN2",0.645264345414552,0.241379310344828,0.208080808080808,"(7,206,22,784)","TRUE","291/1163 (0.250214961306965)",1
"USP34",0.64646544701124,0.25,0.21743388834476,"(7,222,21,799)","TRUE","254/1147 (0.221447253705318)",1
"LAMA2",0.652058397903744,0.241379310344828,0.213228035538006,"(7,216,22,797)","TRUE","269/1156 (0.232698961937716)",1
"CENPF",0.662935861404062,0.258064516129032,0.223658051689861,"(8,225,23,781)","TRUE","262/1146 (0.228621291448517)",1
"BIRC6",0.664667897718226,0.230769230769231,0.278672985781991,"(6,294,20,761)","TRUE","361/1239 (0.29136400322841)",1
"DMRTB1",0.669146705976866,0.0769230769230769,0.0605095541401274,"(2,57,24,885)","TRUE","127/1055 (0.120379146919431)",1
"ARID1A",0.68549701400835,0.344827586206897,0.307262569832402,"(10,330,19,744)","TRUE","350/1228 (0.285016286644951)",1
"ABCA13",0.696903711099075,0.310344827586207,0.356877323420074,"(9,384,20,692)","TRUE","493/1325 (0.372075471698113)",1
"TTN",0.699658384778594,0.926829268292683,0.905854159534406,"(76,2646,6,275)","TRUE","3524/4711 (0.748036510295054)",1
"CTDP1",0.709076897302624,0.0769230769230769,0.0715036803364879,"(2,68,24,883)","TRUE","116/1046 (0.110898661567878)",1
"YEATS2",0.711081343425057,0.0769230769230769,0.0720338983050847,"(2,68,24,876)","TRUE","110/1030 (0.106796116504854)",1
"MUC4",0.714189361230232,0.4375,0.393412625800549,"(14,430,18,663)","TRUE","656/1466 (0.447476125511596)",1
"MET",0.714215866601786,0.0769230769230769,0.0728616684266103,"(2,69,24,878)","TRUE","110/1033 (0.10648596321394)",1
"ARHGAP30",0.714507942580378,0.0769230769230769,0.072938689217759,"(2,69,24,877)","TRUE","107/1030 (0.103883495145631)",1
"MYOM3",0.714539817849693,0.0384615384615385,0.0765143464399575,"(1,72,25,869)","TRUE","105/1026 (0.10233918128655)",1
"KIF17",0.714626659511869,0.0384615384615385,0.0760295670538543,"(1,72,25,875)","TRUE","104/1028 (0.101167315175097)",1
"KIF2B",0.714660697416469,0.0384615384615385,0.0758693361433087,"(1,72,25,877)","TRUE","119/1040 (0.114423076923077)",1
"LUZP1",0.714670800604467,0.0384615384615385,0.0793650793650794,"(1,75,25,870)","TRUE","103/1023 (0.100684261974585)",1
"PRDM13",0.714800687613715,0.0384615384615385,0.0751322751322751,"(1,71,25,874)","TRUE","210/1127 (0.186335403726708)",1
"MYBPC3",0.714843487176151,0.0384615384615385,0.0800842992623814,"(1,76,25,873)","TRUE","107/1036 (0.103281853281853)",1
"FAM47B",0.714917342035602,0.0384615384615385,0.0804232804232804,"(1,76,25,869)","TRUE","105/1022 (0.102739726027397)",1
"TECPR1",0.714917342035602,0.0384615384615385,0.0804232804232804,"(1,76,25,869)","TRUE","108/1025 (0.105365853658537)",1
"NLRP2",0.714942354126613,0.0384615384615385,0.0745473908413206,"(1,70,25,869)","TRUE","102/1016 (0.100393700787402)",1
"IQGAP1",0.716569283988287,0.0384615384615385,0.0840336134453782,"(1,80,25,872)","TRUE","110/1032 (0.106589147286822)",1
"RUSC2",0.717433889055081,0.0384615384615385,0.0853530031612223,"(1,81,25,868)","TRUE","107/1024 (0.1044921875)",1
"BRWD3",0.717809857634953,0.0384615384615385,0.0858960763520679,"(1,81,25,862)","TRUE","122/1034 (0.117988394584139)",1
"NLRP11",0.717904368581329,0.0384615384615385,0.0859538784067086,"(1,82,25,872)","TRUE","107/1031 (0.103782735208535)",1
"RGSL1",0.717941561492192,0.0384615384615385,0.0860786397449522,"(1,81,25,860)","TRUE","134/1045 (0.12822966507177)",1
"ANO3",0.717969639651471,0.0384615384615385,0.0860440713536201,"(1,82,25,871)","TRUE","104/1026 (0.101364522417154)",1
"ZFYVE9",0.71884367369308,0.0384615384615385,0.0870466321243523,"(1,84,25,881)","TRUE","104/1038 (0.10019267822736)",1
"DROSHA",0.719055401501989,0.0384615384615385,0.0873684210526316,"(1,83,25,867)","TRUE","126/1045 (0.120574162679426)",1
"PRDM15",0.719055401501989,0.0384615384615385,0.0873684210526316,"(1,83,25,867)","TRUE","107/1024 (0.1044921875)",1
"KIAA0556",0.719775744324023,0.0384615384615385,0.0881427072402938,"(1,84,25,869)","TRUE","130/1052 (0.123574144486692)",1
"LAMB1",0.72002684535654,0.0384615384615385,0.0884210526315789,"(1,84,25,866)","TRUE","112/1029 (0.108843537414966)",1
"NINL",0.720198340943226,0.0384615384615385,0.0886075949367089,"(1,84,25,864)","TRUE","113/1031 (0.109602327837051)",1
"SLC8A3",0.720625712432799,0.0384615384615385,0.0890052356020942,"(1,85,25,870)","TRUE","113/1033 (0.109390125847047)",1
"SMAD4",0.720988882077423,0.0384615384615385,0.0893796004206099,"(1,85,25,866)","TRUE","110/1025 (0.107317073170732)",1
"GRM3",0.720988882077423,0.0384615384615385,0.0893796004206099,"(1,85,25,866)","TRUE","117/1039 (0.112608277189605)",1
"ZNF335",0.721526990038944,0.0384615384615385,0.0898641588296761,"(1,86,25,871)","TRUE","105/1029 (0.102040816326531)",1
"LAMC3",0.722525743748677,0.0384615384615385,0.0908130939809926,"(1,86,25,861)","TRUE","144/1056 (0.136363636363636)",1
"ABL1",0.722892784542845,0.0384615384615385,0.0910994764397906,"(1,87,25,868)","TRUE","110/1032 (0.106589147286822)",1
"DENND4B",0.724485675559326,0.115384615384615,0.0903361344537815,"(3,86,23,866)","TRUE","107/1024 (0.1044921875)",1
"ZNF142",0.724930890252056,0.111111111111111,0.087093389296957,"(3,83,24,870)","TRUE","113/1033 (0.109390125847047)",1
"ARPP21",0.726334334656364,0.115384615384615,0.0917721518987342,"(3,87,23,861)","TRUE","103/1017 (0.101278269419862)",1
"USH2A",0.726839230644754,0.470588235294118,0.433713784021071,"(16,494,18,645)","TRUE","654/1479 (0.442190669371197)",1
"IQGAP3",0.728054091555598,0.115384615384615,0.0930232558139535,"(3,88,23,858)","TRUE","122/1032 (0.118217054263566)",1
"GRIN3A",0.729838475013639,0.115384615384615,0.0942408376963351,"(3,90,23,865)","TRUE","115/1030 (0.111650485436893)",1
"MCPH1",0.730470341988888,0.115384615384615,0.0946808510638298,"(3,89,23,851)","TRUE","105/1005 (0.104477611940299)",1
"IQCA1",0.731118333058745,0.111111111111111,0.0913865546218487,"(3,87,24,865)","TRUE","103/1025 (0.100487804878049)",1
"POLRMT",0.73267315417575,0.115384615384615,0.0960929250263992,"(3,91,23,856)","TRUE","113/1017 (0.111111111111111)",1
"RB1CC1",0.732992992546353,0.115384615384615,0.0962732919254658,"(3,93,23,873)","TRUE","122/1050 (0.116190476190476)",1
"CCDC88B",0.733073227878083,0.115384615384615,0.0963350785340314,"(3,92,23,863)","TRUE","118/1036 (0.113899613899614)",1
"MADD",0.734213687764324,0.115384615384615,0.0970464135021097,"(3,92,23,856)","TRUE","112/1023 (0.109481915933529)",1
"BTAF1",0.736830823912955,0.111111111111111,0.0947916666666667,"(3,91,24,869)","TRUE","112/1036 (0.108108108108108)",1
"ZC3H3",0.737177974721934,0.111111111111111,0.0949895615866388,"(3,91,24,867)","TRUE","104/1026 (0.101364522417154)",1
"DST",0.738073409452881,0.486486486486487,0.450125733445096,"(18,537,19,656)","TRUE","640/1497 (0.42752171008684)",1
"VWA8",0.738083987093865,0.107142857142857,0.0919661733615222,"(3,87,25,859)","TRUE","121/1035 (0.116908212560386)",1
"NID1",0.738240552712063,0.111111111111111,0.0955882352941176,"(3,91,24,861)","TRUE","107/1023 (0.104594330400782)",1
"NLRP8",0.740074756524414,0.107142857142857,0.0930232558139535,"(3,88,25,858)","TRUE","125/1042 (0.119961612284069)",1
"ARMC4",0.740352082028349,0.111111111111111,0.0967402733964248,"(3,92,24,859)","TRUE","115/1032 (0.111434108527132)",1
"MYH7B",0.740992653521445,0.111111111111111,0.0970772442588727,"(3,93,24,865)","TRUE","130/1052 (0.123574144486692)",1
"HEPH",0.741181816087709,0.111111111111111,0.0971786833855799,"(3,93,24,864)","TRUE","114/1033 (0.110358180058083)",1
"KIDINS220",0.741545324487174,0.107142857142857,0.0937829293993678,"(3,89,25,860)","TRUE","113/1031 (0.109602327837051)",1
"PZP",0.741738121411829,0.115384615384615,0.101358411703239,"(3,97,23,860)","TRUE","137/1053 (0.130104463437797)",1
"RGS22",0.741876993123158,0.107142857142857,0.0939457202505219,"(3,90,25,868)","TRUE","133/1053 (0.12630579297246)",1
"ANKRD26",0.741931887121046,0.115384615384615,0.101464435146444,"(3,97,23,859)","TRUE","133/1044 (0.127394636015326)",1
"MLH3",0.742122236106844,0.107142857142857,0.0940803382663848,"(3,89,25,857)","TRUE","113/1026 (0.110136452241715)",1
"RFC1",0.74225924855275,0.107142857142857,0.0941422594142259,"(3,90,25,866)","TRUE","106/1031 (0.102812803103783)",1
"MSH3",0.743313242072664,0.115384615384615,0.102212855637513,"(3,97,23,852)","TRUE","104/1017 (0.102261553588987)",1
"KIAA0100",0.743369924887849,0.111111111111111,0.098326359832636,"(3,94,24,862)","TRUE","127/1043 (0.12176414189837)",1
"FRMPD1",0.743369924887849,0.111111111111111,0.098326359832636,"(3,94,24,862)","TRUE","126/1045 (0.120574162679426)",1
"USP35",0.743882515336306,0.115384615384615,0.102510460251046,"(3,98,23,858)","TRUE","118/1032 (0.114341085271318)",1
"RASAL2",0.744007871763361,0.111111111111111,0.09865005192108,"(3,95,24,868)","TRUE","104/1031 (0.100872938894277)",1
"ANKRD30B",0.745726492782652,0.115384615384615,0.103484688489968,"(3,98,23,849)","TRUE","150/1050 (0.142857142857143)",1
"USP54",0.745848047370751,0.111111111111111,0.0995850622406639,"(3,96,24,868)","TRUE","109/1032 (0.10562015503876)",1
"AGAP2",0.746230734014113,0.115384615384615,0.103734439834025,"(3,100,23,864)","TRUE","121/1044 (0.115900383141762)",1
"NFATC2",0.746713430800931,0.115384615384615,0.103991596638655,"(3,99,23,853)","TRUE","109/1023 (0.106549364613881)",1
"HELZ",0.748255861786089,0.115384615384615,0.104771784232365,"(3,101,23,863)","TRUE","138/1057 (0.130558183538316)",1
"COL19A1",0.748648302090696,0.115384615384615,0.104984093319194,"(3,99,23,844)","TRUE","148/1048 (0.141221374045802)",1
"USP28",0.749331578943991,0.115384615384615,0.105318039624609,"(3,101,23,858)","TRUE","116/1031 (0.112512124151309)",1
"APBA1",0.749768001672658,0.115384615384615,0.105538140020899,"(3,101,23,856)","TRUE","116/1035 (0.11207729468599)",1
"KANSL1L",0.749987533955312,0.115384615384615,0.105648535564854,"(3,101,23,855)","TRUE","111/1027 (0.108081791626095)",1
"SIGLEC1",0.750654139288728,0.107142857142857,0.0982236154649948,"(3,94,25,863)","TRUE","137/1056 (0.129734848484848)",1
"MYO5B",0.751813559317143,0.111111111111111,0.102510460251046,"(3,98,24,858)","TRUE","147/1065 (0.138028169014085)",1
"TNS3",0.752019652143092,0.107142857142857,0.0988553590010406,"(3,95,25,866)","TRUE","121/1044 (0.115900383141762)",1
"ACACA",0.754784071217091,0.115384615384615,0.107995846313603,"(3,104,23,859)","TRUE","148/1059 (0.139754485363551)",1
"COL1A1",0.756508819851491,0.111111111111111,0.104712041884817,"(3,100,24,855)","TRUE","117/1029 (0.113702623906706)",1
"KIF14",0.758432902925765,0.115384615384615,0.109730848861284,"(3,106,23,860)","TRUE","119/1045 (0.113875598086124)",1
"TET3",0.758685396132029,0.0769230769230769,0.115866388308977,"(2,111,24,847)","TRUE","132/1042 (0.126679462571977)",1
"CEP170B",0.758711221206296,0.0769230769230769,0.115942028985507,"(2,112,24,854)","TRUE","130/1045 (0.124401913875598)",1
"EVC2",0.758711334101672,0.0769230769230769,0.117032392894462,"(2,112,24,845)","TRUE","129/1037 (0.124397299903568)",1
"LRP5",0.758752771080268,0.0769230769230769,0.117341640706127,"(2,113,24,850)","TRUE","138/1047 (0.131805157593123)",1
"GRIN2B",0.758759363615353,0.0769230769230769,0.117463617463617,"(2,113,24,849)","TRUE","166/1076 (0.154275092936803)",1
"RC3H2",0.758926145165003,0.0769230769230769,0.113911290322581,"(2,113,24,879)","TRUE","106/1052 (0.100760456273764)",1
"SMARCA2",0.758944515308343,0.0769230769230769,0.11318795430945,"(2,109,24,854)","TRUE","119/1034 (0.115087040618956)",1
"GRM5",0.759121731236085,0.0740740740740741,0.110876451953537,"(2,105,25,842)","TRUE","113/1014 (0.111439842209073)",1
"RBBP6",0.759157623213476,0.0740740740740741,0.11214953271028,"(2,108,25,855)","TRUE","124/1040 (0.119230769230769)",1
"DIP2A",0.759165287657417,0.0740740740740741,0.111111111111111,"(2,107,25,856)","TRUE","125/1047 (0.119388729703916)",1
"C10orf71",0.759398158887665,0.111111111111111,0.106029106029106,"(3,102,24,860)","TRUE","122/1045 (0.116746411483254)",1
"CNTN4",0.759428348356772,0.107142857142857,0.102189781021898,"(3,98,25,861)","TRUE","123/1046 (0.117590822179732)",1
"DIAPH3",0.759463839154891,0.0740740740740741,0.108829568788501,"(2,106,25,868)","TRUE","116/1043 (0.111217641418984)",1
"NES",0.759579608239937,0.0740740740740741,0.108108108108108,"(2,104,25,858)","TRUE","133/1051 (0.126546146527117)",1
"DEPDC5",0.759619665662684,0.0740740740740741,0.107853403141361,"(2,103,25,852)","TRUE","121/1034 (0.117021276595745)",1
"ANKRD36C",0.759845430416272,0.0769230769230769,0.122384937238494,"(2,117,24,839)","TRUE","149/1054 (0.141366223908918)",1
"MUC6",0.759845430416272,0.0769230769230769,0.122384937238494,"(2,117,24,839)","TRUE","162/1065 (0.152112676056338)",1
"TNS1",0.759924809120383,0.0769230769230769,0.122533748701973,"(2,118,24,845)","TRUE","143/1047 (0.13658070678128)",1
"LRP4",0.759968701856098,0.0769230769230769,0.122661122661123,"(2,118,24,844)","TRUE","143/1051 (0.136060894386299)",1
"KIF1B",0.760334254090308,0.0740740740740741,0.11789038262668,"(2,114,25,853)","TRUE","137/1054 (0.129981024667932)",1
"NFASC",0.760580324313223,0.0769230769230769,0.124095139607032,"(2,120,24,847)","TRUE","144/1059 (0.135977337110482)",1
"KAT6A",0.760612178058236,0.0769230769230769,0.124102564102564,"(2,121,24,854)","TRUE","142/1062 (0.133709981167608)",1
"INVS",0.760684642799552,0.0769230769230769,0.124472573839662,"(2,118,24,830)","TRUE","141/1034 (0.136363636363636)",1
"MPDZ",0.761137302269246,0.0769230769230769,0.125258799171843,"(2,121,24,845)","TRUE","157/1066 (0.147279549718574)",1
"BRINP3",0.761183381612877,0.0740740740740741,0.12,"(2,114,25,836)","TRUE","162/1058 (0.153119092627599)",1
"MED12",0.761382105104664,0.0769230769230769,0.125638406537283,"(2,123,24,856)","TRUE","178/1096 (0.162408759124088)",1
"ARID2",0.761447193791288,0.0769230769230769,0.125766871165644,"(2,123,24,855)","TRUE","142/1058 (0.13421550094518)",1
"TMEM131",0.76167019777457,0.0769230769230769,0.126304801670146,"(2,121,24,837)","TRUE","146/1052 (0.138783269961977)",1
"ZFPM2",0.761835814399837,0.0769230769230769,0.12655601659751,"(2,122,24,842)","TRUE","174/1075 (0.161860465116279)",1
"COL1A2",0.76305071002521,0.0769230769230769,0.128497409326425,"(2,124,24,841)","TRUE","148/1051 (0.14081826831589)",1
"ITGB4",0.763214546592644,0.0769230769230769,0.128795811518325,"(2,123,24,832)","TRUE","173/1069 (0.161833489242282)",1
"ADGB",0.763582002724114,0.153846153846154,0.127215849843587,"(4,122,22,837)","TRUE","171/1072 (0.159514925373134)",1
"PLXNA2",0.763711567556611,0.0740740740740741,0.124095139607032,"(2,120,25,847)","TRUE","149/1061 (0.140433553251649)",1
"LMO7",0.765027087623169,0.142857142857143,0.118873826903024,"(4,114,24,845)","TRUE","130/1045 (0.124401913875598)",1
"TEX10",0.765415821445241,0.137931034482759,0.114688128772636,"(4,114,25,880)","TRUE","107/1052 (0.10171102661597)",1
"CNTNAP4",0.765909530753757,0.148148148148148,0.124869927159209,"(4,120,23,841)","TRUE","173/1073 (0.161230195712954)",1
